"Always equal to ACS Summary File identification","State Postal Abbreviation","Summary Level","Geographic Component","US","Census Region","Census Division","State (FIPS Code)","County of current residence","County Subdivision (FIPS)","Place (FIPS Code)","Census Tract","Block Group","Consolidated City","American Indian Area/Alaska Native Area/ Hawaiian Home Land (Census)","American Indian Area/Alaska Native Area/ Hawaiian Home Land (FIPS)","American Indian Trust Land/Hawaiian Home Land Indicator","American Indian Tribal Subdivision (FIPS)","Alaska Native Regional Corporation (FIPS)","Metropolitan and Micropolitan Statistical Area","Combined Statistical Area","Metropolitan Statistical Area-Metropolitan Division","Metropolitan Area Central City","Metropolitan/Micropolitan Indicator Flag","New England City and Town Area","New England City and Town Combined Statistical Area","New England City and Town Area Division","Urban Area","Current Congressional District ***","State Legislative District Upper","State Legislative District Lower","5-digit ZIP Code Tabulation Area","Subminor Civil Division (FIPS)","State-School District (Elementary)","State-School District (Secondary)","State-School District (Unified)","Urban/Rural","Principal City Indicator","Public Use Microdata Area – 5% File","Geographic Identifier","Area Name","Tribal Tract","Tribal Block Group","Qualifying Name","FIPS","Area (Land)","Area (Water)","Place (State FIPS + Place FIPS)","ZIP Code Tabulation Area (3-digit)","Population 16 Years and Over:","Population 16 Years and Over: In Labor Force","Population 16 Years and Over: In Labor Force: In Armed Forces","Population 16 Years and Over: In Labor Force: Civilian","Population 16 Years and Over: In Labor Force: Civilian: Employed","Population 16 Years and Over: In Labor Force: Civilian: Unemployed","Population 16 Years and Over: Not in Labor Force","Male Population 16 Years and Over:","Male Population 16 Years and Over: In Labor Force","Male Population 16 Years and Over: In Labor Force: In Armed Forces","Male Population 16 Years and Over: In Labor Force: Civilian","Male Population 16 Years and Over: In Labor Force: Civilian: Employed","Male Population 16 Years and Over: In Labor Force: Civilian: Unemployed","Male Population 16 Years and Over: Not in Labor Force","Female Population 16 Years and Over:","Female Population 16 Years and Over: In Labor Force","Female Population 16 Years and Over: In Labor Force: In Armed Forces","Female Population 16 Years and Over: In Labor Force: Civilian","Female Population 16 Years and Over: In Labor Force: Civilian: Employed","Female Population 16 Years and Over: In Labor Force: Civilian: Unemployed","Female Population 16 Years and Over: Not in Labor Force","Population 25 Years and Over:","Population 25 Years and Over: Less than High School","Population 25 Years and Over: High School Graduate (Includes Equivalency)","Population 25 Years and Over: Some College","Population 25 Years and Over: Bachelor's Degree","Population 25 Years and Over: Master's Degree","Population 25 Years and Over: Professional School Degree","Population 25 Years and Over: Doctorate Degree","Average Family Income (In 2022 Inflation Adjusted Dollars)","Households:","Households: With Public Assistance Income","Households: No Public Assistance Income","Households:","Households: With Retirement Income","Households: No Retirement Income","Families","Families: Under 2.00","Families: 2.00 to 2.99","Families: 3.00 to 3.99","Families: 4.00 to 4.99","Families: 5.00 and Over","Total:","Total: No Health Insurance Coverage","Total: With Health Insurance Coverage","Total: With Health Insurance Coverage: Public Health Coverage","Total: With Health Insurance Coverage: Private Health Insurance","Population Under 18:","Population Under 18: No Health Insurance Coverage","Population Under 18: With Health Insurance Coverage","Population Under 18: With Health Insurance Coverage: Public Health Coverage","Population Under 18: With Health Insurance Coverage: Private Health Insurance","Population 18 to 24:","Population 18 to 24: No Health Insurance Coverage","Population 18 to 24: With Health Insurance Coverage","Population 18 to 24: With Health Insurance Coverage: Public Health Coverage","Population 18 to 24: With Health Insurance Coverage: Private Health Insurance","Population 25 to 34:","Population 25 to 34: No Health Insurance Coverage","Population 25 to 34: With Health Insurance Coverage","Population 25 to 34: With Health Insurance Coverage: Public Health Coverage","Population 25 to 34: With Health Insurance Coverage: Private Health Insurance","Population 35 to 64:","Population 35 to 64: No Health Insurance Coverage","Population 35 to 64: With Health Insurance Coverage","Population 35 to 64: With Health Insurance Coverage: Public Health Coverage","Population 35 to 64: With Health Insurance Coverage: Private Health Insurance","Population 65 or Older:","Population 65 or Older: No Health Insurance Coverage","Population 65 or Older: With Health Insurance Coverage","Population 65 or Older: With Health Insurance Coverage: Public Health Coverage","Population 65 or Older: With Health Insurance Coverage: Private Health Insurance"
"ACSSF","nj","140","00",,,,"34","007",,,"602602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6026.02",,,"Census Tract 6026.02, Camden County, New Jersey","34007602602","665761","0",,,2825,1963,0,1963,1754,209,862,1514,1003,0,1003,807,196,511,1311,960,0,960,947,13,351,2160,614,881,386,135,144,0,0,94406.1797752809,1059,11,1048,1059,156,903,890,220,177,152,75,266,3605,397,3208,1700,1910,1038,37,1001,659,388,435,36,399,77,373,298,119,179,141,38,1482,205,1277,479,923,352,0,352,344,188
"ACSSF","nj","140","00",,,,"34","007",,,"602901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6029.01",,,"Census Tract 6029.01, Camden County, New Jersey","34007602901","5077189","45993",,,4266,2839,0,2839,2764,75,1427,2136,1656,0,1656,1607,49,480,2130,1183,0,1183,1157,26,947,3703,238,1239,1004,770,343,46,63,125861.986557132,2000,8,1992,2000,608,1392,1339,116,271,114,223,615,4835,177,4658,1611,3974,683,64,619,94,573,521,25,496,125,371,559,27,532,52,494,2107,61,2046,442,1781,965,0,965,898,755
"ACSSF","nj","140","00",,,,"34","007",,,"602902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6029.02",,,"Census Tract 6029.02, Camden County, New Jersey","34007602902","1611936","0",,,2300,1564,0,1564,1428,136,736,1112,785,0,785,704,81,327,1188,779,0,779,724,55,409,2102,240,664,590,417,160,14,17,93769.4852941177,1192,153,1039,1192,165,1027,816,249,114,41,117,295,2975,129,2846,1569,1611,727,11,716,549,264,146,22,124,93,93,479,0,479,233,253,1283,96,1187,354,853,340,0,340,340,148
"ACSSF","nj","140","00",,,,"34","007",,,"603001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6030.01",,,"Census Tract 6030.01, Camden County, New Jersey","34007603001","1586240","0",,,3292,2407,0,2407,2051,356,885,1497,990,0,990,970,20,507,1795,1417,0,1417,1081,336,378,2939,419,1060,822,402,171,46,19,109528.641571195,1416,56,1360,1416,372,1044,1222,385,147,114,74,502,4241,280,3961,1904,2417,1070,48,1022,601,440,281,31,250,34,216,543,34,509,132,400,1780,167,1613,632,1009,567,0,567,505,352
"ACSSF","nj","140","00",,,,"34","007",,,"603002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6030.02",,,"Census Tract 6030.02, Camden County, New Jersey","34007603002","1436033","0",,,3536,2533,11,2522,2256,266,1003,1628,1216,11,1205,1064,141,412,1908,1317,0,1317,1192,125,591,2890,632,1022,736,351,113,29,7,107987.717690192,1371,46,1325,1371,308,1063,1091,217,269,193,63,349,4502,739,3763,1474,2822,1125,68,1057,436,802,513,78,435,102,333,681,196,485,68,417,1609,397,1212,349,908,574,0,574,519,362
"ACSSF","nj","140","00",,,,"34","007",,,"603100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6031",,,"Census Tract 6031, Camden County, New Jersey","34007603100","1537015","0",,,3081,2143,0,2143,2089,54,938,1521,1157,0,1157,1118,39,364,1560,986,0,986,971,15,574,2517,190,812,725,496,207,72,15,129329.966703663,1473,40,1433,1473,326,1147,901,203,123,69,52,454,3800,310,3490,1463,2582,1038,30,1008,556,583,248,61,187,4,183,418,92,326,60,302,1486,127,1359,261,1160,610,0,610,582,354
"ACSSF","nj","140","00",,,,"34","007",,,"603201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6032.01",,,"Census Tract 6032.01, Camden County, New Jersey","34007603201","4645240","2061",,,3752,2439,19,2420,2219,201,1313,1667,1158,19,1139,1035,104,509,2085,1281,0,1281,1184,97,804,3261,626,615,865,566,515,64,10,104357.452123231,1781,17,1764,1781,561,1220,1201,178,273,229,114,407,4440,294,4146,1304,3310,990,28,962,375,587,303,24,279,19,260,520,54,466,39,454,1930,188,1742,234,1557,697,0,697,637,452
"ACSSF","nj","140","00",,,,"34","007",,,"603202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6032.02",,,"Census Tract 6032.02, Camden County, New Jersey","34007603202","4082509","225555",,,2241,1497,17,1480,1438,42,744,1070,820,17,803,803,0,250,1171,677,0,677,635,42,494,2016,65,382,398,444,476,200,51,181009.857142857,1294,8,1286,1294,334,960,700,138,35,115,53,359,2591,106,2485,714,2184,457,84,373,98,291,254,0,254,0,254,351,8,343,0,343,945,14,931,49,895,584,0,584,567,401
"ACSSF","nj","140","00",,,,"34","007",,,"603301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6033.01",,,"Census Tract 6033.01, Camden County, New Jersey","34007603301","4542080","0",,,4786,3471,16,3455,3238,217,1315,2186,1758,0,1758,1671,87,428,2600,1713,16,1697,1567,130,887,4428,389,893,1569,988,365,147,77,173969.344042838,2263,29,2234,2263,511,1752,1494,75,83,325,137,874,5755,604,5151,2077,3952,1171,85,1086,493,610,341,0,341,17,324,792,183,609,137,472,2330,336,1994,309,1725,1121,0,1121,1121,821
"ACSSF","nj","140","00",,,,"34","007",,,"603302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6033.02",,,"Census Tract 6033.02, Camden County, New Jersey","34007603302","3753669","7431",,,5199,3620,0,3620,3459,161,1579,2540,2174,0,2174,2092,82,366,2659,1446,0,1446,1367,79,1213,4190,215,1217,775,1081,548,132,222,179503.566796368,2266,16,2250,2266,683,1583,1542,163,60,306,238,775,6214,155,6059,1660,5087,1368,39,1329,168,1161,665,0,665,81,606,298,0,298,32,266,2706,116,2590,263,2327,1177,0,1177,1116,727
"ACSSF","nj","140","00",,,,"34","007",,,"603303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6033.03",,,"Census Tract 6033.03, Camden County, New Jersey","34007603303","986806","0",,,2657,1418,0,1418,1201,217,1239,1385,775,0,775,578,197,610,1272,643,0,643,623,20,629,2468,220,744,504,580,349,26,45,119521.994134897,1233,32,1201,1233,312,921,682,89,212,43,56,282,3179,126,3053,1033,2390,679,45,634,93,541,159,5,154,0,154,622,27,595,97,512,1049,49,1000,210,799,670,0,670,633,384
"ACSSF","nj","140","00",,,,"34","007",,,"603400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6034",,,"Census Tract 6034, Camden County, New Jersey","34007603400","5181493","4034",,,6514,4389,0,4389,4245,144,2125,3128,2348,0,2348,2308,40,780,3386,2041,0,2041,1937,104,1345,5882,471,1517,1586,1364,648,183,113,124930.188679245,3107,18,3089,3107,798,2309,2014,262,168,451,188,945,7908,351,7557,3062,5625,1680,0,1680,564,1116,549,52,497,131,366,1458,104,1354,159,1223,2681,195,2486,710,1914,1540,0,1540,1498,1006
"ACSSF","nj","140","00",,,,"34","007",,,"603501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6035.01",,,"Census Tract 6035.01, Camden County, New Jersey","34007603501","7411294","19362",,,4960,3123,0,3123,2893,230,1837,2232,1563,0,1563,1529,34,669,2728,1560,0,1560,1364,196,1168,4385,204,453,664,1624,568,516,356,175520.211581292,2433,0,2433,2433,602,1831,1796,149,165,148,122,1212,5990,38,5952,1860,5022,1271,0,1271,240,1097,521,0,521,2,521,301,0,301,64,252,2585,38,2547,271,2327,1312,0,1312,1283,825
"ACSSF","nj","140","00",,,,"34","007",,,"603503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6035.03",,,"Census Tract 6035.03, Camden County, New Jersey","34007603503","4527445","18445",,,3668,2517,32,2485,2384,101,1151,1752,1307,32,1275,1223,52,445,1916,1210,0,1210,1161,49,706,3271,66,293,463,1018,847,378,206,227145.893719807,1608,25,1583,1608,489,1119,1449,87,48,184,95,1035,4827,22,4805,1219,4342,1381,0,1381,156,1270,207,0,207,10,207,315,10,305,39,296,1940,0,1940,114,1885,984,12,972,900,684
"ACSSF","nj","140","00",,,,"34","007",,,"603504",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6035.04",,,"Census Tract 6035.04, Camden County, New Jersey","34007603504","2430808","1416",,,2643,1676,9,1667,1562,105,967,1427,1063,9,1054,964,90,364,1216,613,0,613,598,15,603,2314,57,495,452,728,320,200,62,225837.73364486,1051,4,1047,1051,365,686,856,44,43,56,118,595,3253,31,3222,826,2994,743,15,728,73,689,260,0,260,7,260,301,0,301,26,279,1266,16,1250,57,1233,683,0,683,663,533
"ACSSF","nj","140","00",,,,"34","007",,,"603505",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6035.05",,,"Census Tract 6035.05, Camden County, New Jersey","34007603505","2914500","0",,,3074,2363,0,2363,2197,166,711,1414,1118,0,1118,1064,54,296,1660,1245,0,1245,1133,112,415,2787,101,894,579,833,294,22,64,133453.618421053,1350,17,1333,1350,385,965,1216,65,40,210,179,722,3700,43,3657,895,3134,699,0,699,70,629,214,0,214,51,163,392,34,358,41,317,1858,9,1849,196,1688,537,0,537,537,337
"ACSSF","nj","140","00",,,,"34","007",,,"603506",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6035.06",,,"Census Tract 6035.06, Camden County, New Jersey","34007603506","5062806","0",,,4794,3072,0,3072,2893,179,1722,2319,1612,0,1612,1492,120,707,2475,1460,0,1460,1401,59,1015,4240,126,457,742,1498,1038,249,130,202230.521091811,2112,0,2112,2112,578,1534,1612,180,46,16,199,1171,6058,15,6043,1680,5058,1497,0,1497,101,1410,347,0,347,91,275,380,0,380,97,283,2698,15,2683,296,2482,1136,0,1136,1095,608
"ACSSF","nj","140","00",,,,"34","007",,,"603507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6035.07",,,"Census Tract 6035.07, Camden County, New Jersey","34007603507","6027595","0",,,6312,3856,26,3830,3537,293,2456,3088,2118,26,2092,1950,142,970,3224,1738,0,1738,1587,151,1486,5677,380,907,663,1652,1122,639,314,204290.549450549,2931,84,2847,2931,611,2320,2275,348,13,136,253,1525,7342,119,7223,2223,5868,1533,32,1501,58,1483,336,0,336,0,336,526,11,515,159,356,3324,76,3248,443,2805,1623,0,1623,1563,888
"ACSSF","nj","140","00",,,,"34","007",,,"603601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6036.01",,,"Census Tract 6036.01, Camden County, New Jersey","34007603601","3670837","4797",,,3486,2026,29,1997,1931,66,1460,1417,838,29,809,757,52,579,2069,1188,0,1188,1174,14,881,3185,105,488,769,1031,641,97,54,163747.427101201,1785,0,1785,1785,655,1130,1166,179,44,63,123,757,3935,52,3883,1723,3055,788,0,788,354,528,182,0,182,36,157,363,21,342,68,274,1604,31,1573,267,1453,998,0,998,998,643
"ACSSF","nj","140","00",,,,"34","007",,,"603602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6036.02",,,"Census Tract 6036.02, Camden County, New Jersey","34007603602","2694707","0",,,2019,1337,0,1337,1299,38,682,881,665,0,665,654,11,216,1138,672,0,672,645,27,466,1837,51,146,224,840,355,197,24,237496.484375,888,22,866,888,332,556,768,48,37,26,112,545,2598,65,2533,679,2236,626,39,587,53,534,171,5,166,0,166,193,0,193,51,153,1072,21,1051,57,1000,536,0,536,518,383
"ACSSF","nj","140","00",,,,"34","007",,,"603603",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6036.03",,,"Census Tract 6036.03, Camden County, New Jersey","34007603603","2191204","0",,,2095,1418,9,1409,1354,55,677,1011,712,9,703,687,16,299,1084,706,0,706,667,39,378,1887,48,285,326,820,250,128,30,207307.083333333,967,4,963,967,320,647,720,31,43,45,109,492,2535,53,2482,624,2304,529,0,529,33,517,199,6,193,0,193,169,9,160,20,160,1095,38,1057,63,999,543,0,543,508,435
"ACSSF","nj","140","00",,,,"34","007",,,"603700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6037",,,"Census Tract 6037, Camden County, New Jersey","34007603700","2223267","38394",,,2949,2082,54,2028,1921,107,867,1405,1080,54,1026,1003,23,325,1544,1002,0,1002,918,84,542,2621,256,422,478,958,365,67,75,123900.323974082,1581,12,1569,1581,359,1222,926,101,153,136,89,447,3590,213,3377,1310,2533,792,22,770,359,501,267,20,247,15,232,440,18,422,63,380,1463,153,1310,265,1124,628,0,628,608,296
"ACSSF","nj","140","00",,,,"34","007",,,"603800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6038",,,"Census Tract 6038, Camden County, New Jersey","34007603800","2174897","138730",,,4491,3311,8,3303,3060,243,1180,2107,1716,8,1708,1639,69,391,2384,1595,0,1595,1421,174,789,4075,34,784,836,1483,554,302,82,153883.934649421,2354,14,2340,2354,714,1640,1469,65,52,159,193,1000,5689,95,5594,1401,5109,1444,15,1429,186,1337,221,15,206,49,157,771,10,761,28,733,2299,55,2244,235,2102,954,0,954,903,780
"ACSSF","nj","140","00",,,,"34","007",,,"603901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6039.01",,,"Census Tract 6039.01, Camden County, New Jersey","34007603901","2280437","20581",,,4082,2926,0,2926,2645,281,1156,1869,1351,0,1351,1229,122,518,2213,1575,0,1575,1416,159,638,3673,163,576,889,1277,436,179,153,170338.874458874,2173,12,2161,2173,490,1683,1155,109,60,47,180,759,5029,220,4809,1213,4337,1092,41,1051,110,1030,422,17,405,14,391,602,31,571,35,536,1989,131,1858,167,1703,924,0,924,887,677
"ACSSF","nj","140","00",,,,"34","007",,,"603902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6039.02",,,"Census Tract 6039.02, Camden County, New Jersey","34007603902","1308244","29736",,,2974,2084,0,2084,1793,291,890,1305,902,0,902,798,104,403,1669,1182,0,1182,995,187,487,2533,101,465,668,792,404,82,21,133751.552795031,1885,33,1852,1885,516,1369,805,63,40,78,174,450,3412,76,3336,1015,2958,506,0,506,86,466,436,0,436,79,357,326,6,320,41,279,1232,70,1162,73,1156,912,0,912,736,700
"ACSSF","nj","140","00",,,,"34","007",,,"604100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6041",,,"Census Tract 6041, Camden County, New Jersey","34007604100","563497","18198",,,2090,1454,0,1454,1303,151,636,1083,829,0,829,798,31,254,1007,625,0,625,505,120,382,1742,436,687,385,168,61,5,0,75659.186746988,834,49,785,834,128,706,664,262,162,66,87,87,2904,338,2566,1353,1343,943,27,916,571,349,279,63,216,50,166,352,69,283,153,130,1097,179,918,346,620,233,0,233,233,78
"ACSSF","nj","140","00",,,,"34","007",,,"604200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6042",,,"Census Tract 6042, Camden County, New Jersey","34007604200","1015903","157986",,,2717,1956,11,1945,1681,264,761,1196,909,11,898,762,136,287,1521,1047,0,1047,919,128,474,2404,119,423,711,628,364,73,86,99133.8962605549,1530,55,1475,1530,329,1201,829,230,92,125,78,304,3144,247,2897,912,2306,611,0,611,167,473,222,0,222,39,183,629,95,534,147,396,1232,125,1107,153,991,450,27,423,406,263
"ACSSF","nj","140","00",,,,"34","007",,,"604300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6043",,,"Census Tract 6043, Camden County, New Jersey","34007604300","1049355","0",,,3323,2403,0,2403,2335,68,920,1693,1327,0,1327,1279,48,366,1630,1076,0,1076,1056,20,554,3090,53,505,581,867,696,192,196,185511.685625646,1804,0,1804,1804,383,1421,967,39,53,54,158,663,3927,69,3858,850,3502,735,0,735,27,708,131,0,131,0,131,648,9,639,56,610,1742,60,1682,123,1581,671,0,671,644,472
"ACSSF","nj","140","00",,,,"34","007",,,"604400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6044",,,"Census Tract 6044, Camden County, New Jersey","34007604400","1720425","63989",,,2771,2012,0,2012,1965,47,759,1400,1062,0,1062,1037,25,338,1371,950,0,950,928,22,421,2515,37,381,709,631,620,112,25,208294.569067296,1420,0,1420,1420,315,1105,847,16,26,81,130,594,3367,86,3281,700,3022,701,7,694,42,652,151,0,151,0,151,408,44,364,7,364,1503,35,1468,78,1428,604,0,604,573,427
"ACSSF","nj","140","00",,,,"34","007",,,"604600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6046",,,"Census Tract 6046, Camden County, New Jersey","34007604600","793197","96120",,,1653,1269,0,1269,1227,42,384,697,518,0,518,489,29,179,956,751,0,751,738,13,205,1442,22,410,402,349,179,54,26,119690.769230769,1038,28,1010,1038,154,884,455,104,107,17,17,210,2050,125,1925,580,1559,426,0,426,144,299,195,6,189,26,163,212,21,191,48,148,967,98,869,142,785,250,0,250,220,164
"ACSSF","nj","140","00",,,,"34","007",,,"604700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6047",,,"Census Tract 6047, Camden County, New Jersey","34007604700","831477","86648",,,1493,1063,0,1063,1030,33,430,723,546,0,546,518,28,177,770,517,0,517,512,5,253,1408,86,322,458,395,126,18,3,131998.553719008,691,18,673,691,163,528,484,42,54,35,106,247,1887,53,1834,478,1607,394,0,394,85,343,96,0,96,6,90,329,10,319,20,299,772,43,729,94,666,296,0,296,273,209
"ACSSF","nj","140","00",,,,"34","007",,,"605100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6051",,,"Census Tract 6051, Camden County, New Jersey","34007605100","1353902","90860",,,1934,1212,0,1212,1108,104,722,972,688,0,688,599,89,284,962,524,0,524,509,15,438,1713,154,799,396,206,92,46,20,81003.8095238095,861,6,855,861,204,657,630,162,100,168,55,145,2294,173,2121,892,1580,426,21,405,173,259,254,0,254,10,244,358,54,304,118,192,830,98,732,183,586,426,0,426,408,299
"ACSSF","nj","140","00",,,,"34","007",,,"605200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6052",,,"Census Tract 6052, Camden County, New Jersey","34007605200","1798716","64673",,,1800,1433,0,1433,1375,58,367,948,799,0,799,765,34,149,852,634,0,634,610,24,218,1576,183,516,444,267,107,23,36,97606.9510268562,938,42,896,938,167,771,633,219,40,128,54,192,2709,203,2506,886,1877,909,15,894,343,609,235,0,235,71,184,387,97,290,34,256,903,91,812,170,675,275,0,275,268,153
"ACSSF","nj","140","00",,,,"34","007",,,"605300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6053",,,"Census Tract 6053, Camden County, New Jersey","34007605300","1265110","105763",,,1534,912,0,912,843,69,622,799,444,0,444,409,35,355,735,468,0,468,434,34,267,1383,258,540,398,149,17,21,0,82063.0136986301,853,22,831,853,311,542,511,181,94,52,53,131,1894,79,1815,893,1300,423,0,423,257,181,134,16,118,43,75,258,16,242,58,191,703,47,656,167,519,376,0,376,368,334
"ACSSF","nj","140","00",,,,"34","007",,,"605400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6054",,,"Census Tract 6054, Camden County, New Jersey","34007605400","1313462","4837",,,2155,1499,0,1499,1397,102,656,1030,815,0,815,752,63,215,1125,684,0,684,645,39,441,1968,141,898,473,366,71,19,0,127424.777183601,1133,12,1121,1133,287,846,561,132,31,122,22,254,2498,72,2426,967,1737,396,0,396,160,267,144,0,144,11,133,549,11,538,200,338,992,61,931,179,764,417,0,417,417,235
"ACSSF","nj","140","00",,,,"34","007",,,"605602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6056.02",,,"Census Tract 6056.02, Camden County, New Jersey","34007605602","1106939","7572",,,2329,1824,0,1824,1688,136,505,1201,1014,0,1014,944,70,187,1128,810,0,810,744,66,318,2009,82,512,525,598,219,24,49,136890.843373494,1086,46,1040,1086,221,865,830,149,74,37,130,440,3050,59,2991,977,2356,893,0,893,352,541,170,0,170,50,120,231,0,231,51,180,1359,59,1300,127,1177,397,0,397,397,338
"ACSSF","nj","140","00",,,,"34","007",,,"605700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6057",,,"Census Tract 6057, Camden County, New Jersey","34007605700","1421671","0",,,2653,1883,0,1883,1811,72,770,1129,796,0,796,757,39,333,1524,1087,0,1087,1054,33,437,2318,52,647,593,582,401,27,16,128437.810945274,1293,5,1288,1293,425,868,804,66,107,129,146,356,3431,35,3396,865,2804,952,0,952,222,742,189,0,189,33,156,415,21,394,14,380,1424,14,1410,186,1260,451,0,451,410,266
"ACSSF","nj","140","00",,,,"34","007",,,"605800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6058",,,"Census Tract 6058, Camden County, New Jersey","34007605800","1490233","13573",,,2368,1700,0,1700,1700,0,668,1242,934,0,934,934,0,308,1126,766,0,766,766,0,360,2189,88,305,611,812,267,97,9,171041.923551171,1208,12,1196,1208,402,806,811,40,136,60,80,495,2937,41,2896,851,2524,626,11,615,128,487,123,0,123,1,122,565,9,556,9,547,914,21,893,12,881,709,0,709,701,487
"ACSSF","nj","140","00",,,,"34","007",,,"605900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6059",,,"Census Tract 6059, Camden County, New Jersey","34007605900","1377452","0",,,1946,1447,0,1447,1380,67,499,975,709,0,709,646,63,266,971,738,0,738,734,4,233,1764,59,451,325,603,252,57,17,149509.728183119,1046,11,1035,1046,405,641,699,51,42,112,85,409,2695,169,2526,763,2250,795,39,756,197,621,144,53,91,16,91,274,15,259,18,245,981,62,919,73,874,501,0,501,459,419
"ACSSF","nj","140","00",,,,"34","007",,,"606000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6060",,,"Census Tract 6060, Camden County, New Jersey","34007606000","1188937","0",,,1591,1029,0,1029,905,124,562,734,570,0,570,453,117,164,857,459,0,459,452,7,398,1398,62,178,409,482,117,32,118,204873.66255144,878,15,863,878,246,632,486,30,16,25,80,335,1852,52,1800,514,1637,317,23,294,0,294,147,0,147,0,147,268,29,239,25,217,644,0,644,24,628,476,0,476,465,351
"ACSSF","nj","140","00",,,,"34","007",,,"606100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6061",,,"Census Tract 6061, Camden County, New Jersey","34007606100","1073073","0",,,1706,1151,9,1142,1128,14,555,793,597,9,588,584,4,196,913,554,0,554,544,10,359,1513,6,79,102,731,285,222,88,308895.64586357,820,8,812,820,122,698,689,4,30,31,43,581,2470,19,2451,314,2371,912,6,906,19,906,62,0,62,0,62,179,13,166,6,166,1051,0,1051,23,1039,266,0,266,266,198
"ACSSF","nj","140","00",,,,"34","007",,,"606200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6062",,,"Census Tract 6062, Camden County, New Jersey","34007606200","2285761","50385",,,3153,2313,8,2305,2168,137,840,1426,1171,8,1163,1099,64,255,1727,1142,0,1142,1069,73,585,2756,55,211,297,922,706,439,126,237284.845890411,1478,42,1436,1478,359,1119,1168,14,69,22,136,927,4206,82,4124,860,3924,1329,21,1308,103,1274,148,0,148,0,148,273,49,224,17,207,1758,12,1746,77,1713,698,0,698,663,582
"ACSSF","nj","140","00",,,,"34","007",,,"606300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 6063",,,"Census Tract 6063, Camden County, New Jersey","34007606300","1635135","65815",,,1768,1223,0,1223,1199,24,545,856,653,0,653,648,5,203,912,570,0,570,551,19,342,1662,31,110,278,561,444,159,79,288999.84984985,951,11,940,951,171,780,666,17,37,68,22,522,2507,10,2497,448,2327,794,0,794,4,790,71,0,71,5,71,259,0,259,18,255,1004,10,994,42,965,379,0,379,379,246
